,Date,Open,High,Low,Close,Adj Close,Volume
390,"Nov 25, 2022",83.95,84.68,83.53,83.78,83.78,5628
391,"Nov 23, 2022",84.1,85.0,83.82,83.95,83.95,6291
392,"Nov 22, 2022",83.72,85.03,83.65,84.25,84.25,8385
393,"Nov 21, 2022",84.5,84.63,83.47,83.8,83.8,10676
394,"Nov 18, 2022",84.75,85.05,83.93,84.22,84.22,9672
395,"Nov 17, 2022",85.05,86.1,84.6,84.97,84.97,13658
396,"Nov 16, 2022",85.4,86.18,84.8,85.57,85.57,11897
397,"Nov 15, 2022",84.9,86.57,84.6,85.32,85.32,20312
398,"Nov 14, 2022",84.97,85.95,84.35,84.88,84.88,13335
399,"Nov 11, 2022",85.05,85.7,83.8,84.35,84.35,19323
400,"Nov 10, 2022",85.07,85.28,84.28,84.88,84.88,22966
401,"Nov 9, 2022",85.05,86.15,84.57,85.28,85.28,29213
402,"Nov 8, 2022",87.0,87.05,84.82,85.57,85.57,28565
403,"Nov 7, 2022",82.97,87.57,82.9,87.05,87.05,39026
404,"Nov 4, 2022",84.18,84.18,82.82,82.97,82.97,19869
405,"Nov 3, 2022",83.3,84.75,83.2,83.38,83.38,16938
406,"Nov 2, 2022",84.5,84.85,83.25,83.3,83.3,24268
407,"Nov 1, 2022",84.65,85.85,84.65,85.2,85.2,18193
408,"Oct 31, 2022",86.63,86.82,84.43,84.93,84.93,25454
409,"Oct 28, 2022",85.65,86.65,84.78,86.1,86.1,22525
410,"Oct 27, 2022",87.88,88.28,84.68,85.13,85.13,30197
411,"Oct 26, 2022",88.13,89.55,87.78,88.5,88.5,23365
412,"Oct 25, 2022",88.13,89.03,87.28,88.45,88.45,25855
413,"Oct 24, 2022",88.53,88.9,87.68,87.93,87.93,26645
414,"Oct 21, 2022",86.9,89.8,86.6,89.13,89.13,23939
415,"Oct 20, 2022",87.3,87.38,86.05,87.03,87.03,15118
416,"Oct 19, 2022",86.72,87.5,86.25,87.38,87.38,21745
417,"Oct 18, 2022",84.97,86.75,84.65,86.47,86.47,27232
418,"Oct 17, 2022",82.47,85.1,81.4,84.95,84.95,27108
419,"Oct 14, 2022",93.47,93.6,93.32,93.38,93.38,21248
420,"Oct 13, 2022",93.22,93.55,93.22,93.43,93.43,2581
421,"Oct 12, 2022",93.2,93.25,92.78,93.1,93.1,2225
422,"Oct 11, 2022",93.47,93.47,92.75,93.03,93.03,2942
423,"Oct 10, 2022",93.18,93.93,93.07,93.75,93.75,4101
424,"Oct 7, 2022",92.65,93.1,91.85,92.95,92.95,4868
425,"Oct 6, 2022",91.32,92.47,91.25,92.38,92.38,5877
426,"Oct 5, 2022",87.9,91.0,87.53,90.8,90.8,9869
427,"Oct 4, 2022",89.28,89.35,86.2,87.0,87.0,9617
428,"Oct 3, 2022",88.72,90.32,88.53,88.78,88.78,5078
429,"Sep 30, 2022",90.22,90.4,88.85,89.22,89.22,5070
430,"Sep 29, 2022",89.97,90.93,89.4,89.45,89.45,4765
431,"Sep 28, 2022",89.05,89.78,88.28,89.38,89.38,8135
432,"Sep 27, 2022",91.13,91.38,88.43,88.7,88.7,16365
433,"Sep 26, 2022",92.63,93.07,89.28,90.38,90.38,14402
434,"Sep 23, 2022",94.03,94.13,92.53,92.63,92.63,11647
435,"Sep 22, 2022",94.5,95.1,93.75,94.13,94.13,7240
436,"Sep 21, 2022",96.0,96.18,94.32,94.43,94.43,10659
437,"Sep 20, 2022",96.45,97.45,95.55,95.97,95.97,9208
438,"Sep 19, 2022",96.68,97.05,96.05,96.47,96.47,6258
439,"Sep 16, 2022",95.6,96.93,95.45,96.9,96.9,12707
440,"Sep 15, 2022",95.47,96.82,95.32,96.05,96.05,16539
441,"Sep 14, 2022",95.45,96.0,94.6,94.7,94.7,21664
442,"Sep 13, 2022",92.25,96.07,92.0,95.75,95.75,39816
443,"Sep 12, 2022",92.78,93.25,91.38,91.88,91.88,25182
444,"Sep 9, 2022",91.43,93.45,91.05,93.18,93.18,29244
445,"Sep 8, 2022",91.0,92.35,89.13,92.13,92.13,32234
446,"Sep 7, 2022",91.75,93.22,90.82,91.07,91.07,22699
447,"Sep 6, 2022",90.03,91.25,89.57,91.1,91.1,20630
448,"Sep 2, 2022",91.32,91.93,89.75,90.03,90.03,22829
449,"Sep 1, 2022",91.0,92.43,90.75,91.95,91.95,16290
450,"Aug 31, 2022",93.18,93.38,91.0,91.53,91.53,23894
451,"Aug 30, 2022",91.75,94.4,91.75,93.6,93.6,19074
452,"Aug 29, 2022",90.65,92.45,90.4,92.25,92.25,13352
453,"Aug 26, 2022",90.8,91.5,90.28,90.65,90.65,16897
454,"Aug 25, 2022",90.38,91.43,90.0,91.1,91.1,15933
455,"Aug 24, 2022",91.97,92.5,90.25,90.38,90.38,24177
456,"Aug 23, 2022",94.38,96.97,92.57,92.9,92.9,23161
457,"Aug 22, 2022",92.75,95.0,92.13,93.97,93.97,17313
458,"Aug 19, 2022",93.32,94.0,91.9,93.13,93.13,21777
459,"Aug 18, 2022",97.47,97.53,93.3,93.3,93.3,25411
460,"Aug 17, 2022",97.0,98.45,95.57,98.05,98.05,21994
461,"Aug 16, 2022",100.5,101.18,96.3,96.57,96.57,26118
462,"Aug 15, 2022",99.82,100.82,98.63,100.57,100.57,15993
463,"Aug 12, 2022",122.2,122.35,121.68,121.72,121.72,13157
464,"Aug 11, 2022",122.4,122.53,122.22,122.4,122.4,2747
465,"Aug 10, 2022",122.4,122.47,122.1,122.25,122.25,3154
466,"Aug 9, 2022",121.68,122.3,121.25,122.2,122.2,4368
467,"Aug 8, 2022",121.0,121.97,120.47,121.8,121.8,4083
468,"Aug 5, 2022",120.8,120.95,120.22,120.82,120.82,4271
469,"Aug 4, 2022",120.47,121.35,120.05,120.65,120.65,8179
470,"Aug 3, 2022",120.85,121.7,120.55,121.0,121.0,6595
471,"Aug 2, 2022",120.68,120.7,119.63,119.85,119.85,5609
472,"Aug 1, 2022",120.0,120.57,119.35,120.45,120.45,4942
473,"Jul 29, 2022",118.97,120.9,118.82,120.65,120.65,6943
474,"Jul 28, 2022",119.45,120.7,118.82,119.13,119.13,7347
475,"Jul 27, 2022",117.55,118.8,117.5,118.6,118.6,7363
476,"Jul 26, 2022",117.3,117.8,116.28,116.97,116.97,7157
477,"Jul 25, 2022",118.05,118.45,115.55,117.22,117.22,10870
478,"Jul 22, 2022",115.75,118.9,115.72,118.7,118.7,12818
479,"Jul 21, 2022",115.95,116.85,115.38,116.3,116.3,10411
480,"Jul 20, 2022",114.0,115.18,113.6,114.88,114.88,13911
481,"Jul 19, 2022",111.53,113.22,110.7,112.82,112.82,12546
482,"Jul 18, 2022",111.78,112.72,111.32,112.13,112.13,16806
483,"Jul 15, 2022",114.75,115.1,114.7,114.9,114.9,13410
484,"Jul 14, 2022",114.63,114.97,114.55,114.93,114.93,1665
485,"Jul 13, 2022",114.2,114.75,114.1,114.5,114.5,2373
486,"Jul 12, 2022",113.15,113.82,112.95,113.6,113.6,2222
487,"Jul 11, 2022",113.25,113.47,112.5,113.15,113.15,3068
488,"Jul 8, 2022",113.25,113.32,112.6,112.85,112.85,2955
489,"Jul 7, 2022",113.38,113.57,112.68,113.25,113.25,4852
490,"Jul 6, 2022",112.78,114.43,112.38,113.15,113.15,7682
491,"Jul 5, 2022",110.1,112.57,110.0,112.15,112.15,4813
492,"Jul 1, 2022",109.8,110.28,109.05,109.6,109.6,4454
493,"Jun 30, 2022",109.8,110.65,108.57,109.13,109.13,6012
494,"Jun 29, 2022",109.1,109.85,108.88,109.4,109.4,4984
495,"Jun 28, 2022",109.88,110.55,109.43,109.93,109.93,5524
496,"Jun 27, 2022",111.57,111.97,110.1,110.18,110.18,5851
497,"Jun 24, 2022",109.3,111.32,109.03,110.93,110.93,7344
498,"Jun 23, 2022",111.9,112.4,108.28,108.55,108.55,10065
499,"Jun 22, 2022",112.6,112.88,111.5,111.85,111.85,7590
500,"Jun 21, 2022",110.85,112.93,110.5,112.72,112.72,14456
501,"Jun 17, 2022",110.8,111.47,110.07,111.0,111.0,11746
502,"Jun 16, 2022",107.57,109.93,107.47,109.57,109.57,9709
503,"Jun 15, 2022",106.0,108.85,105.63,108.28,108.28,13104
504,"Jun 14, 2022",108.2,108.55,108.07,108.45,108.45,14645
505,"Jun 13, 2022",107.8,108.13,107.63,108.0,108.0,3008
506,"Jun 10, 2022",107.63,108.05,107.45,107.8,107.8,2385
507,"Jun 9, 2022",106.8,107.15,106.05,106.97,106.97,4197
508,"Jun 8, 2022",108.35,108.8,107.2,107.85,107.85,4195
509,"Jun 7, 2022",108.68,109.03,108.13,108.43,108.43,5651
510,"Jun 6, 2022",109.78,109.78,108.2,109.22,109.22,7403
511,"Jun 3, 2022",110.5,110.7,109.88,110.2,110.2,4294
512,"Jun 2, 2022",110.85,111.18,109.78,110.05,110.05,4412
513,"Jun 1, 2022",109.0,110.13,108.6,109.8,109.8,6616
514,"May 31, 2022",109.45,109.45,107.3,107.97,107.97,6983
515,"May 27, 2022",110.43,111.57,109.97,110.4,110.4,6558
516,"May 26, 2022",109.57,111.6,107.82,111.1,111.1,8303
517,"May 25, 2022",109.88,111.18,108.05,109.05,109.05,8249
518,"May 24, 2022",109.43,110.0,107.25,109.03,109.03,9063
519,"May 23, 2022",109.35,110.75,108.5,110.38,110.38,8880
520,"May 20, 2022",105.0,109.25,104.0,108.88,108.88,12396
521,"May 19, 2022",105.8,106.47,105.0,105.3,105.3,6218
522,"May 18, 2022",104.78,106.43,102.47,106.1,106.1,11263
523,"May 17, 2022",100.07,100.07,100.07,100.07,100.07,14699
524,"May 13, 2022",99.93,100.15,99.9,100.0,100.0,-
525,"May 12, 2022",100.3,100.5,99.88,100.1,100.1,288
526,"May 11, 2022",100.6,100.95,100.28,100.93,100.93,238
527,"May 10, 2022",101.53,101.78,100.3,101.07,101.07,299
528,"May 9, 2022",101.43,101.43,100.28,100.88,100.88,584
529,"May 6, 2022",102.5,102.85,101.7,102.2,102.2,500
530,"May 5, 2022",102.5,102.97,102.05,102.8,102.8,171
531,"May 4, 2022",100.3,102.7,100.3,102.6,102.6,418
532,"May 3, 2022",100.18,101.28,99.0,99.78,99.78,561
533,"May 2, 2022",100.7,101.47,97.88,99.88,99.88,581
534,"Apr 29, 2022",103.47,103.47,100.57,100.9,100.9,1041
535,"Apr 28, 2022",104.03,104.53,102.57,103.97,103.97,294
536,"Apr 27, 2022",105.4,105.78,103.9,104.18,104.18,389
537,"Apr 26, 2022",107.75,108.13,104.72,105.2,105.2,526
538,"Apr 25, 2022",110.6,110.72,107.1,107.8,107.8,497
539,"Apr 22, 2022",110.85,112.78,110.4,111.85,111.85,708
540,"Apr 21, 2022",112.28,112.68,110.03,110.85,110.85,284
541,"Apr 20, 2022",114.5,114.5,112.05,112.47,112.47,398
542,"Apr 19, 2022",100.33,100.33,100.33,100.33,100.33,571
543,"Apr 14, 2022",99.95,99.97,99.72,99.88,99.88,-
544,"Apr 13, 2022",99.85,99.93,99.45,99.9,99.9,2338
545,"Apr 12, 2022",98.75,99.8,98.68,99.63,99.63,2005
546,"Apr 11, 2022",98.8,98.85,98.2,98.43,98.43,2090
547,"Apr 8, 2022",99.0,99.18,98.32,99.03,99.03,2099
548,"Apr 7, 2022",99.0,99.45,98.1,99.05,99.05,3921
549,"Apr 6, 2022",98.32,98.93,97.47,98.75,98.75,4366
550,"Apr 5, 2022",100.07,100.2,96.57,97.68,97.68,5775
551,"Apr 4, 2022",101.07,101.2,99.25,99.45,99.45,7087
552,"Apr 1, 2022",102.1,102.75,101.18,101.3,101.3,4740
553,"Mar 31, 2022",105.85,105.85,101.65,101.75,101.75,7002
554,"Mar 30, 2022",105.18,105.85,104.3,104.53,104.53,6869
555,"Mar 29, 2022",106.57,106.68,105.1,106.05,106.05,6096
556,"Mar 28, 2022",107.85,108.45,106.53,107.57,107.57,6481
557,"Mar 25, 2022",103.68,107.53,103.35,107.47,107.47,13357
558,"Mar 24, 2022",102.55,103.53,102.05,102.78,102.78,6143
559,"Mar 23, 2022",101.4,102.75,101.4,102.55,102.55,9519
560,"Mar 22, 2022",100.5,100.5,99.57,100.25,100.25,6449
561,"Mar 21, 2022",99.88,101.95,99.57,100.63,100.63,10182
562,"Mar 18, 2022",100.63,101.63,99.22,99.4,99.4,12476
563,"Mar 17, 2022",102.63,102.82,99.88,100.35,100.35,13592
564,"Mar 16, 2022",103.57,104.7,102.03,102.38,102.38,14736
565,"Mar 15, 2022",102.72,102.72,101.53,102.4,102.4,10085
566,"Mar 14, 2022",102.0,102.63,101.1,102.2,102.2,16065
567,"Mar 11, 2022",100.15,103.1,99.97,102.72,102.72,24820
568,"Mar 10, 2022",101.5,102.32,99.82,100.1,100.1,27936
569,"Mar 9, 2022",103.2,103.3,100.78,101.15,101.15,27514
570,"Mar 8, 2022",101.18,103.57,100.93,102.93,102.93,27007
571,"Mar 7, 2022",100.0,102.78,98.47,100.28,100.28,34025
572,"Mar 4, 2022",104.18,104.25,100.45,100.45,100.45,31922
573,"Mar 3, 2022",107.45,107.45,105.05,105.2,105.2,20330
574,"Mar 2, 2022",106.9,107.1,104.4,106.3,106.3,19879
575,"Mar 1, 2022",103.65,106.75,103.03,106.2,106.2,19514
576,"Feb 28, 2022",103.68,104.5,102.88,103.5,103.5,18933
577,"Feb 25, 2022",105.53,106.43,103.55,103.68,103.68,20689
578,"Feb 24, 2022",109.35,109.65,105.4,105.53,105.53,23890
579,"Feb 23, 2022",112.2,112.85,107.78,108.03,108.03,27723
580,"Feb 22, 2022",109.25,112.65,108.93,112.07,112.07,19564
581,"Feb 18, 2022",109.32,109.82,107.93,109.4,109.4,17620
582,"Feb 17, 2022",105.5,108.07,104.82,107.57,107.57,16548
583,"Feb 16, 2022",91.84,91.84,91.84,91.84,91.84,15993
584,"Feb 14, 2022",91.15,91.65,91.05,91.63,91.63,-
585,"Feb 11, 2022",90.5,90.68,90.07,90.5,90.5,2519
586,"Feb 10, 2022",90.72,90.85,90.13,90.18,90.18,3076
587,"Feb 9, 2022",90.22,90.35,89.47,90.22,90.22,3750
588,"Feb 8, 2022",88.15,90.55,87.9,90.32,90.32,7237
589,"Feb 7, 2022",87.53,88.75,87.07,87.7,87.7,7731
590,"Feb 4, 2022",86.5,87.88,86.3,87.03,87.03,6917
591,"Feb 3, 2022",88.1,88.4,86.28,86.45,86.45,7563
592,"Feb 2, 2022",88.5,88.75,87.1,87.35,87.35,8602
593,"Feb 1, 2022",87.88,89.5,87.55,88.15,88.15,8210
594,"Jan 31, 2022",87.93,88.75,87.78,88.47,88.47,4635
595,"Jan 28, 2022",88.18,88.7,86.32,87.93,87.93,7405
596,"Jan 27, 2022",87.97,88.0,86.55,87.03,87.03,6601
597,"Jan 26, 2022",87.47,88.2,86.65,88.03,88.03,6050
598,"Jan 25, 2022",86.8,87.82,86.32,87.45,87.45,5654
599,"Jan 24, 2022",85.2,87.25,84.8,86.32,86.32,8172
600,"Jan 21, 2022",84.7,86.57,84.2,86.2,86.2,9133
601,"Jan 20, 2022",83.53,84.97,82.45,84.93,84.93,18125
602,"Jan 19, 2022",81.57,82.55,81.2,82.3,82.3,11550
603,"Jan 18, 2022",80.93,81.75,80.5,81.6,81.6,13287
604,"Jan 14, 2022",78.97,81.28,78.6,80.9,80.9,20746
605,"Jan 13, 2022",79.0,79.35,77.05,77.85,77.85,25693
606,"Jan 12, 2022",78.03,79.53,77.68,78.85,78.85,23048
607,"Jan 11, 2022",78.28,78.5,77.55,77.85,77.85,27283
608,"Jan 10, 2022",79.78,79.9,78.22,78.38,78.38,32542
609,"Jan 7, 2022",83.07,83.07,79.28,79.65,79.65,36383
610,"Jan 6, 2022",82.7,84.05,82.6,82.95,82.95,23688
611,"Jan 5, 2022",80.68,82.47,80.35,82.28,82.28,21706
612,"Jan 4, 2022",80.78,82.3,80.0,80.15,80.15,25483
613,"Jan 3, 2022",81.53,82.0,80.88,81.13,81.13,12432
614,"Dec 31, 2021",83.25,83.55,81.2,81.47,81.47,13870
615,"Dec 30, 2021",83.2,83.82,82.38,82.7,82.7,10970
616,"Dec 29, 2021",82.78,84.22,82.57,83.82,83.82,14796
617,"Dec 28, 2021",82.53,83.25,82.28,82.63,82.63,13468
618,"Dec 27, 2021",84.28,84.65,83.03,83.65,83.65,9968
619,"Dec 23, 2021",83.35,83.93,82.88,83.22,83.22,10636
620,"Dec 22, 2021",82.55,83.6,82.45,83.35,83.35,17570
621,"Dec 21, 2021",79.55,82.78,79.28,82.43,82.43,26845
622,"Dec 20, 2021",80.28,80.28,79.18,79.47,79.47,12992
623,"Dec 17, 2021",81.1,81.47,80.15,80.8,80.8,15348
624,"Dec 16, 2021",72.3,72.3,72.3,72.3,72.3,11457
625,"Dec 14, 2021",72.13,72.3,72.1,72.18,72.18,-
626,"Dec 13, 2021",72.6,72.82,72.07,72.28,72.28,2609
627,"Dec 10, 2021",72.22,73.22,72.22,73.05,73.05,3183
628,"Dec 9, 2021",71.65,72.53,71.65,72.43,72.43,4755
629,"Dec 8, 2021",71.5,71.65,70.2,70.82,70.82,4867
630,"Dec 7, 2021",72.22,72.3,71.25,72.07,72.07,7507
631,"Dec 6, 2021",73.55,73.57,72.0,72.05,72.05,9028
632,"Dec 3, 2021",74.97,75.13,73.82,74.0,74.0,5325
633,"Dec 2, 2021",73.9,74.8,72.9,74.4,74.4,8162
634,"Dec 1, 2021",73.88,74.15,73.2,73.63,73.63,7649
635,"Nov 30, 2021",72.65,73.95,72.07,73.38,73.38,11119
636,"Nov 29, 2021",73.45,73.53,72.28,72.4,72.4,7647
637,"Nov 26, 2021",75.1,75.9,73.05,73.2,73.2,7670
638,"Nov 24, 2021",74.75,75.75,74.35,75.43,75.43,7576
639,"Nov 23, 2021",74.63,74.7,73.9,74.15,74.15,7444
640,"Nov 22, 2021",74.0,75.03,73.6,74.65,74.65,6826
641,"Nov 19, 2021",75.38,75.72,73.6,73.75,73.75,13944
642,"Nov 18, 2021",75.4,75.57,74.97,75.1,75.1,10853
643,"Nov 17, 2021",76.4,76.9,75.93,76.18,76.18,14828
644,"Nov 16, 2021",75.53,77.82,75.25,77.72,77.72,17566
645,"Nov 15, 2021",75.82,76.2,75.13,75.8,75.8,11665
646,"Nov 12, 2021",75.8,76.53,74.82,75.88,75.88,22759
647,"Nov 11, 2021",75.28,76.28,74.78,75.38,75.38,23152
648,"Nov 10, 2021",74.5,75.88,73.7,75.7,75.7,32038
649,"Nov 9, 2021",76.4,76.4,74.88,74.95,74.95,27095
650,"Nov 8, 2021",77.2,77.32,75.88,76.38,76.38,21500
651,"Nov 5, 2021",77.8,77.85,76.28,76.55,76.55,26447
652,"Nov 4, 2021",77.0,78.22,77.0,77.88,77.88,23977
653,"Nov 3, 2021",75.05,76.05,74.5,75.95,75.95,17457
654,"Nov 2, 2021",75.68,76.3,74.07,74.25,74.25,19929
655,"Nov 1, 2021",76.7,76.9,75.45,76.15,76.15,17442
656,"Oct 29, 2021",75.3,77.25,73.8,76.07,76.07,25673
657,"Oct 28, 2021",72.43,75.38,71.8,75.2,75.2,23379
658,"Oct 27, 2021",73.3,73.3,71.78,71.97,71.97,16338
659,"Oct 26, 2021",73.5,73.82,72.53,72.57,72.57,15036
660,"Oct 25, 2021",73.75,74.5,73.47,74.2,74.2,11361
661,"Oct 22, 2021",73.2,74.2,72.88,73.32,73.32,17059
662,"Oct 21, 2021",75.78,75.78,73.1,73.2,73.2,24808
663,"Oct 20, 2021",77.2,78.28,75.93,76.03,76.03,20084
664,"Oct 19, 2021",78.5,78.75,77.28,77.4,77.4,11601
665,"Oct 18, 2021",77.6,79.47,77.4,78.75,78.75,11266
666,"Oct 15, 2021",77.85,78.82,77.4,78.28,78.28,13466
667,"Oct 14, 2021",88.28,88.35,88.13,88.2,88.2,14327
668,"Oct 13, 2021",88.75,88.78,88.47,88.65,88.65,2805
669,"Oct 12, 2021",89.6,89.68,88.95,89.07,89.07,3501
670,"Oct 11, 2021",89.78,90.03,89.53,89.95,89.95,2562
671,"Oct 8, 2021",90.1,90.65,90.07,90.25,90.25,2979
672,"Oct 7, 2021",90.13,90.32,89.53,89.85,89.85,4795
673,"Oct 6, 2021",90.1,90.25,89.57,89.63,89.63,5255
674,"Oct 5, 2021",91.0,91.43,90.18,90.97,90.97,4150
675,"Oct 4, 2021",92.45,92.53,90.3,90.8,90.8,7336
676,"Oct 1, 2021",91.95,92.65,91.88,92.3,92.3,4424
677,"Sep 30, 2021",91.93,92.28,91.35,91.6,91.6,5035
678,"Sep 29, 2021",91.0,91.32,90.55,90.8,90.8,6877
679,"Sep 28, 2021",90.55,92.0,89.82,91.68,91.68,12045
680,"Sep 27, 2021",88.8,90.5,88.57,90.25,90.25,9333
681,"Sep 24, 2021",84.75,87.5,84.05,87.28,87.28,10970
682,"Sep 23, 2021",84.7,84.85,84.18,84.75,84.75,7099
683,"Sep 22, 2021",84.57,85.03,83.78,83.85,83.85,6430
684,"Sep 21, 2021",85.38,85.38,84.0,84.38,84.38,7408
685,"Sep 20, 2021",85.28,85.82,84.55,84.97,84.97,9868
686,"Sep 17, 2021",85.6,86.13,84.03,85.72,85.72,11553
687,"Sep 16, 2021",83.3,85.97,82.28,85.47,85.47,20618
688,"Sep 15, 2021",80.93,82.8,80.6,82.28,82.28,20843
689,"Sep 14, 2021",81.05,81.7,79.78,80.38,80.38,29731
690,"Sep 13, 2021",82.68,82.85,80.7,80.78,80.78,37235
691,"Sep 10, 2021",85.8,86.03,81.95,82.45,82.45,39978
692,"Sep 9, 2021",87.95,88.25,85.25,85.47,85.47,40112
693,"Sep 8, 2021",88.1,89.35,87.25,87.38,87.38,30331
694,"Sep 7, 2021",89.97,89.97,88.0,88.1,88.1,19547
695,"Sep 3, 2021",89.85,90.18,89.38,89.57,89.57,12478
696,"Sep 2, 2021",89.65,90.38,89.25,89.85,89.85,14765
697,"Sep 1, 2021",89.35,90.9,89.32,90.15,90.15,19572
698,"Aug 31, 2021",89.57,89.57,88.38,88.8,88.8,19427
699,"Aug 30, 2021",91.43,91.43,89.4,90.15,90.15,16247
700,"Aug 27, 2021",88.32,90.9,88.32,90.72,90.72,23060
701,"Aug 26, 2021",88.9,89.5,87.6,87.9,87.9,14077
702,"Aug 25, 2021",87.0,89.22,86.75,88.75,88.75,15951
703,"Aug 24, 2021",86.68,87.97,86.05,86.97,86.97,16511
704,"Aug 23, 2021",88.65,89.45,86.97,87.47,87.47,16060
705,"Aug 20, 2021",87.6,89.78,87.4,88.63,88.63,17717
706,"Aug 19, 2021",88.65,89.2,86.6,86.93,86.93,17600
707,"Aug 18, 2021",88.4,89.25,87.78,89.1,89.1,13402
708,"Aug 17, 2021",88.28,88.57,87.55,87.9,87.9,13393
709,"Aug 16, 2021",87.25,89.3,87.25,89.0,89.0,21292
710,"Aug 13, 2021",110.05,110.07,109.5,109.8,109.8,14439
711,"Aug 12, 2021",109.88,110.18,109.75,110.13,110.13,2605
712,"Aug 11, 2021",109.63,109.85,109.22,109.63,109.63,2830
713,"Aug 10, 2021",109.28,109.9,109.0,109.68,109.68,3555
714,"Aug 9, 2021",109.0,109.07,108.0,108.9,108.9,4730
715,"Aug 6, 2021",109.25,109.35,108.7,108.75,108.75,5788
716,"Aug 5, 2021",109.5,109.65,108.5,109.47,109.47,5329
717,"Aug 4, 2021",109.35,109.97,108.55,109.47,109.47,5877
718,"Aug 3, 2021",108.25,109.38,107.85,109.07,109.07,9037
719,"Aug 2, 2021",106.5,107.75,106.4,107.5,107.5,5587
720,"Jul 30, 2021",106.6,106.75,105.82,106.2,106.2,6172
721,"Jul 29, 2021",105.65,107.3,105.43,106.3,106.3,6144
722,"Jul 28, 2021",107.6,107.7,105.4,105.7,105.7,9654
723,"Jul 27, 2021",107.7,108.13,107.05,107.47,107.47,7419
724,"Jul 26, 2021",107.45,107.72,106.9,107.4,107.4,7031
725,"Jul 23, 2021",106.72,107.55,106.35,107.35,107.35,7898
726,"Jul 22, 2021",107.1,107.13,105.0,106.65,106.65,12520
727,"Jul 21, 2021",105.3,106.65,105.3,106.57,106.57,11782
728,"Jul 20, 2021",104.95,105.8,104.43,105.0,105.0,11470
729,"Jul 19, 2021",105.25,105.85,103.8,104.47,104.47,16870
730,"Jul 16, 2021",104.93,106.28,104.68,105.65,105.65,16094
731,"Jul 15, 2021",112.3,112.32,112.05,112.13,112.13,16862
732,"Jul 14, 2021",112.3,112.45,112.18,112.38,112.38,2327
733,"Jul 13, 2021",112.72,112.88,112.07,112.25,112.25,2868
734,"Jul 12, 2021",111.47,112.63,111.47,112.47,112.47,2874
735,"Jul 9, 2021",110.5,111.15,110.1,111.0,111.0,3433
736,"Jul 8, 2021",109.5,110.53,109.4,110.1,110.1,4257
737,"Jul 7, 2021",109.85,109.85,108.72,109.15,109.15,4799
738,"Jul 6, 2021",108.65,110.25,108.45,109.93,109.93,5331
739,"Jul 2, 2021",107.97,108.75,105.95,108.65,108.65,5071
740,"Jul 1, 2021",108.6,109.43,104.47,107.3,107.3,11332
741,"Jun 30, 2021",106.53,108.03,106.0,107.47,107.47,6819
742,"Jun 29, 2021",106.47,107.25,105.88,106.97,106.97,6111
743,"Jun 28, 2021",102.53,104.95,102.13,104.95,104.95,6998
744,"Jun 25, 2021",100.0,102.35,99.78,101.95,101.95,7800
745,"Jun 24, 2021",104.0,104.0,100.03,100.03,100.03,17046
746,"Jun 23, 2021",106.45,106.45,104.53,104.53,104.53,11356
747,"Jun 22, 2021",108.03,109.63,106.95,107.53,107.53,11507
748,"Jun 21, 2021",109.2,109.68,105.7,107.05,107.05,15398
749,"Jun 18, 2021",112.18,112.22,108.5,108.68,108.68,21637
750,"Jun 17, 2021",114.03,114.3,111.0,111.0,111.0,19949
751,"Jun 16, 2021",117.5,117.65,115.5,115.5,115.5,17662
752,"Jun 15, 2021",117.1,118.55,117.1,118.5,118.5,14212
753,"Jun 14, 2021",122.7,123.07,122.55,122.88,122.88,16614
754,"Jun 11, 2021",122.5,122.72,122.28,122.68,122.68,2697
755,"Jun 10, 2021",122.0,122.65,121.85,122.45,122.45,4074
756,"Jun 9, 2021",121.03,121.97,120.65,121.95,121.95,5694
757,"Jun 8, 2021",120.4,120.75,119.75,120.7,120.7,5153
758,"Jun 7, 2021",119.8,119.95,119.3,119.9,119.9,8018
759,"Jun 4, 2021",119.53,120.15,118.85,119.5,119.5,7167
760,"Jun 3, 2021",118.68,119.53,117.47,119.38,119.38,5975
761,"Jun 2, 2021",119.15,119.22,117.22,118.25,118.25,8395
762,"Jun 1, 2021",116.15,118.9,116.15,118.63,118.63,8524
763,"May 28, 2021",116.22,117.6,116.05,117.25,117.25,10085
764,"May 27, 2021",115.28,115.8,114.7,115.72,115.72,7058
765,"May 26, 2021",115.2,115.72,114.63,115.28,115.28,8178
766,"May 25, 2021",114.22,115.55,113.65,115.25,115.25,13189
767,"May 24, 2021",113.47,113.8,112.8,113.35,113.35,9569
768,"May 21, 2021",111.72,114.65,111.65,114.22,114.22,14163
769,"May 20, 2021",111.57,112.5,110.8,112.25,112.25,16192
770,"May 19, 2021",110.8,111.22,110.15,110.95,110.95,12976
771,"May 18, 2021",108.72,111.18,108.53,110.65,110.65,20811
772,"May 17, 2021",108.68,109.57,107.93,108.65,108.65,15751
773,"May 14, 2021",111.45,111.57,111.15,111.15,111.15,18651
774,"May 13, 2021",111.78,111.93,111.2,111.47,111.47,326
775,"May 12, 2021",111.8,111.97,111.6,111.8,111.8,208
776,"May 11, 2021",111.65,111.68,111.4,111.47,111.47,294
777,"May 10, 2021",111.75,111.97,111.38,111.9,111.9,226
778,"May 7, 2021",111.88,112.18,111.5,111.97,111.97,384
779,"May 6, 2021",111.65,111.68,111.0,111.4,111.4,361
780,"May 5, 2021",111.05,111.53,110.65,111.38,111.38,317
