,MarketTradeDate,OpenPx,HighPx,LowPx,SettlementPx,Volume,OpenInterest,ContractDate
10130,1984-06-04,56.97,57.22,56.65,56.72,2339,8928,1984-07-01
10131,1984-06-01,56.52,57.15,56.2,56.65,4581,9055,1984-07-01
10132,1984-05-31,52.22,52.25,51.35,51.6,3377,4212,1984-06-01
10133,1984-05-30,56.22,56.45,56.15,56.37,2875,9370,1984-07-01
10134,1984-05-29,56.17,56.45,55.95,56.1,2902,9475,1984-07-01
10135,1984-05-25,52.77,52.8,52.05,52.1,3305,5992,1984-06-01
10136,1984-05-24,53.42,53.7,52.75,52.82,4126,6966,1984-06-01
10137,1984-05-23,56.92,57.5,56.57,57.45,3402,9918,1984-07-01
10138,1984-05-22,56.95,57.4,56.57,57.12,4235,9866,1984-07-01
10139,1984-05-21,57.77,57.85,56.7,57.25,4608,9988,1984-07-01
10140,1984-05-18,58.12,58.17,57.75,57.85,2009,9684,1984-07-01
10141,1984-05-17,53.77,54.3,53.4,54.07,3277,8329,1984-06-01
10142,1984-05-16,53.57,54.05,53.5,53.67,3833,8985,1984-06-01
10143,1984-05-15,54.17,54.25,53.32,53.45,5351,9349,1984-06-01
10144,1984-05-14,54.85,54.85,54.0,54.05,3058,10260,1984-06-01
10145,1984-05-11,54.72,54.95,54.5,54.82,3104,10440,1984-06-01
10146,1984-05-10,55.12,55.3,54.6,54.9,3143,10320,1984-06-01
10147,1984-05-09,55.05,55.35,54.77,54.97,3959,10500,1984-06-01
10148,1984-05-08,55.86,56.1,55.07,55.12,3885,10630,1984-06-01
10149,1984-05-07,55.65,56.2,55.55,55.77,4961,10680,1984-06-01
10150,1984-05-04,55.47,55.7,55.2,55.25,2842,11320,1984-06-01
10151,1984-05-03,55.77,56.15,55.35,55.4,4649,11290,1984-06-01
10152,1984-05-02,54.05,55.9,53.95,55.85,6582,11490,1984-06-01
10153,1984-05-01,54.57,54.8,54.25,54.42,3280,11700,1984-06-01
10154,1984-04-30,54.97,55.05,54.2,54.42,4534,11880,1984-06-01
10155,1984-04-27,54.72,55.25,54.5,54.85,3042,11810,1984-06-01
10156,1984-04-26,54.92,55.1,54.57,54.7,4431,11890,1984-06-01
10157,1984-04-25,55.4,55.45,54.7,54.77,6167,12380,1984-06-01
10158,1984-04-24,55.52,56.05,55.5,55.67,3367,12580,1984-06-01
10159,1984-04-23,58.22,58.55,57.95,58.17,17450,8414,1984-07-01
10160,1984-04-19,55.85,56.3,55.75,56.0,2770,12340,1984-06-01
10161,1984-04-18,55.96,56.15,55.65,56.0,4128,12510,1984-06-01
10162,1984-04-17,56.45,56.87,55.95,56.17,5607,12340,1984-06-01
10163,1984-04-16,55.72,56.45,55.67,56.4,3885,12240,1984-06-01
10164,1984-04-13,55.55,56.05,55.32,56.0,4360,12950,1984-06-01
10165,1984-04-12,56.27,56.3,55.3,55.42,5255,13070,1984-06-01
10166,1984-04-11,56.07,56.47,55.85,56.2,4117,13370,1984-06-01
10167,1984-04-10,56.72,56.85,56.05,56.22,4732,13670,1984-06-01
10168,1984-04-09,57.17,57.75,56.95,56.97,3358,13830,1984-06-01
10169,1984-04-06,56.95,57.1,56.8,56.9,1825,13440,1984-06-01
10170,1984-04-05,57.02,57.45,56.52,57.17,3326,13220,1984-06-01
10171,1984-04-04,57.55,57.6,56.6,56.95,4337,13230,1984-06-01
10172,1984-04-03,57.6,58.0,57.35,57.75,6331,13100,1984-06-01
10173,1984-04-02,55.95,57.62,55.9,57.62,5674,13410,1984-06-01
10174,1984-03-30,56.18,56.3,55.8,56.12,4115,12830,1984-06-01
10175,1984-03-29,49.87,50.1,49.35,49.65,3316,5281,1984-04-01
10176,1984-03-28,56.26,56.92,56.15,56.67,4368,12470,1984-06-01
10177,1984-03-27,56.15,57.27,56.1,56.42,6375,12140,1984-06-01
10178,1984-03-26,56.37,56.7,56.0,56.05,3899,12410,1984-06-01
10179,1984-03-23,56.36,56.65,55.9,56.32,4566,12190,1984-06-01
10180,1984-03-22,55.22,56.45,55.2,56.32,6433,11840,1984-06-01
10181,1984-03-21,55.02,55.17,54.7,55.05,7203,11870,1984-06-01
10182,1984-03-20,54.27,54.3,53.55,53.67,2847,10020,1984-06-01
10183,1984-03-19,48.62,48.75,48.1,48.17,2520,9944,1984-04-01
10184,1984-03-16,47.7,48.6,47.7,48.57,2236,10470,1984-04-01
10185,1984-03-15,47.95,48.25,47.5,47.92,3583,10680,1984-04-01
10186,1984-03-14,47.82,48.1,47.52,47.82,4474,11150,1984-04-01
10187,1984-03-13,47.01,47.95,47.0,47.8,6005,11340,1984-04-01
10188,1984-03-12,46.67,47.2,46.55,47.12,3319,12300,1984-04-01
10189,1984-03-09,47.8,47.9,46.75,46.82,6929,12510,1984-04-01
10190,1984-03-08,47.35,47.6,46.87,47.4,4128,12310,1984-04-01
10191,1984-03-07,47.45,47.57,46.95,47.17,5484,12740,1984-04-01
10192,1984-03-06,46.7,47.65,46.5,47.6,9332,13390,1984-04-01
10193,1984-03-05,46.8,46.9,46.0,46.62,5455,14410,1984-04-01
10194,1984-03-02,45.7,46.75,45.65,46.37,6201,14330,1984-04-01
10195,1984-03-01,45.47,46.2,45.3,45.57,6358,14330,1984-04-01
10196,1984-02-29,45.18,45.7,44.6,45.65,5604,14070,1984-04-01
10197,1984-02-28,45.65,46.3,45.25,45.3,8614,14970,1984-04-01
10198,1984-02-27,44.57,45.82,44.5,45.7,7491,15550,1984-04-01
10199,1984-02-24,43.97,44.65,43.95,44.5,5282,15190,1984-04-01
10200,1984-02-23,45.07,45.1,44.05,44.25,6599,14960,1984-04-01
10201,1984-02-22,45.32,45.7,45.05,45.2,5021,14960,1984-04-01
10202,1984-02-21,44.67,45.5,44.65,45.37,5137,15250,1984-04-01
10203,1984-02-17,44.7,45.2,44.12,44.9,5930,15550,1984-04-01
10204,1984-02-16,45.07,45.65,44.6,44.67,4916,14970,1984-04-01
10205,1984-02-15,44.87,45.5,44.85,44.95,6014,14870,1984-04-01
10206,1984-02-14,44.72,45.35,44.65,44.72,5757,13900,1984-04-01
10207,1984-02-13,45.05,45.2,44.25,45.1,6937,13870,1984-04-01
10208,1984-02-10,46.77,46.9,45.3,45.3,8812,13280,1984-04-01
10209,1984-02-09,46.02,46.95,45.92,46.8,5162,13520,1984-04-01
10210,1984-02-08,46.25,46.55,45.95,46.17,5112,13090,1984-04-01
10211,1984-02-07,46.37,46.77,46.25,46.47,3551,12290,1984-04-01
10212,1984-02-06,46.95,47.0,45.9,46.35,6935,12260,1984-04-01
10213,1984-02-03,46.82,47.05,46.3,46.35,3822,12560,1984-04-01
10214,1984-02-02,46.75,47.17,46.5,46.72,4239,12640,1984-04-01
10215,1984-02-01,46.65,46.95,46.15,46.82,6294,12890,1984-04-01
10216,1984-01-31,47.67,47.8,46.75,46.8,10090,12650,1984-04-01
10217,1984-01-30,49.15,49.25,48.02,48.25,4482,12310,1984-04-01
10218,1984-01-27,52.47,52.9,52.45,52.8,2996,8238,1984-02-01
10219,1984-01-26,48.37,48.95,47.95,48.17,5354,11280,1984-04-01
10220,1984-01-25,48.77,48.8,47.7,48.55,6186,11040,1984-04-01
10221,1984-01-24,52.22,52.7,51.72,52.2,4484,10150,1984-02-01
10222,1984-01-23,52.05,52.4,51.62,52.1,3836,10870,1984-02-01
10223,1984-01-20,52.82,53.1,51.85,52.2,5346,11210,1984-02-01
10224,1984-01-19,50.27,50.4,49.02,49.02,4259,11710,1984-04-01
10225,1984-01-18,53.97,54.3,53.75,54.22,3368,12140,1984-02-01
10226,1984-01-17,53.75,54.95,53.7,54.12,6740,12550,1984-02-01
10227,1984-01-16,53.1,54.0,53.05,53.7,6576,13380,1984-02-01
10228,1984-01-13,52.82,53.3,52.47,53.12,5149,13530,1984-02-01
10229,1984-01-12,52.47,53.6,52.22,53.25,6476,13410,1984-02-01
10230,1984-01-11,53.12,53.2,52.35,52.45,3947,13580,1984-02-01
10231,1984-01-10,52.75,53.35,52.3,53.3,5451,13420,1984-02-01
10232,1984-01-09,52.3,52.95,52.25,52.55,4386,13730,1984-02-01
10233,1984-01-06,52.8,53.45,52.02,52.12,7285,13670,1984-02-01
10234,1984-01-05,51.45,52.45,51.3,52.45,4856,13900,1984-02-01
10235,1984-01-04,50.25,51.0,50.2,50.95,3380,14320,1984-02-01
10236,1984-01-03,50.45,50.6,49.85,50.3,5267,14030,1984-02-01
10237,1983-12-30,51.12,51.3,50.9,51.25,2362,14290,1984-02-01
10238,1983-12-29,51.57,51.67,51.05,51.25,4045,14340,1984-02-01
10239,1983-12-28,51.77,52.35,51.1,51.52,5514,14180,1984-02-01
10240,1983-12-27,50.57,51.95,50.45,51.95,6591,14390,1984-02-01
10241,1983-12-23,50.62,50.9,50.25,50.45,5410,14120,1984-02-01
10242,1983-12-22,49.87,50.12,49.75,49.92,3603,12340,1984-02-01
10243,1983-12-21,49.52,49.97,49.5,49.67,4239,12370,1984-02-01
10244,1983-12-20,48.52,49.9,48.5,49.85,6997,12790,1984-02-01
10245,1983-12-19,49.12,49.65,48.7,48.77,4742,12880,1984-02-01
10246,1983-12-16,49.37,49.4,48.7,48.77,4324,12720,1984-02-01
10247,1983-12-15,49.27,49.6,48.9,49.42,5625,12250,1984-02-01
10248,1983-12-14,48.62,48.97,48.45,48.75,3999,11950,1984-02-01
10249,1983-12-13,48.87,49.05,48.6,48.7,3713,11860,1984-02-01
10250,1983-12-12,49.35,49.4,48.75,49.07,4833,11830,1984-02-01
10251,1983-12-09,49.22,49.45,48.85,49.05,4881,11590,1984-02-01
10252,1983-12-08,48.87,49.55,48.85,49.2,5769,11660,1984-02-01
10253,1983-12-07,48.42,48.8,48.22,48.57,4440,12100,1984-02-01
10254,1983-12-06,48.05,48.75,48.0,48.3,6269,12090,1984-02-01
10255,1983-12-05,47.47,47.77,47.3,47.7,3340,11340,1984-02-01
10256,1983-12-02,47.75,48.1,47.55,47.8,3782,11500,1984-02-01
10257,1983-12-01,47.47,48.2,47.25,47.82,5692,11400,1984-02-01
10258,1983-11-30,47.2,48.3,47.1,47.52,6641,11270,1984-02-01
10259,1983-11-29,47.45,47.7,47.17,47.57,4380,11360,1984-02-01
10260,1983-11-28,48.05,48.25,47.35,47.42,5205,10440,1984-02-01
10261,1983-11-23,47.15,47.95,46.95,47.87,7096,10160,1984-02-01
10262,1983-11-22,46.02,47.27,45.7,47.2,7074,9733,1984-02-01
10263,1983-11-21,42.25,42.55,41.9,41.92,2830,7722,1983-12-01
10264,1983-11-18,46.12,46.4,45.9,46.2,2730,9504,1984-02-01
10265,1983-11-17,46.12,46.45,45.8,46.1,3209,9240,1984-02-01
10266,1983-11-16,46.15,46.2,45.55,46.15,4716,9260,1984-02-01
10267,1983-11-15,42.55,42.85,41.85,41.92,4451,9702,1983-12-01
10268,1983-11-14,46.17,46.95,46.1,46.92,2609,8785,1984-02-01
10269,1983-11-11,46.07,46.4,45.92,46.37,2737,8703,1984-02-01
10270,1983-11-10,45.92,46.3,45.7,46.17,5117,9037,1984-02-01
10271,1983-11-09,47.0,47.3,46.35,46.42,3638,8643,1984-02-01
10272,1983-11-08,46.82,47.6,46.8,47.05,4544,8452,1984-02-01
10273,1983-11-07,42.62,42.7,42.15,42.45,4672,10720,1983-12-01
10274,1983-11-04,42.8,43.12,42.6,42.92,4238,11140,1983-12-01
10275,1983-11-03,42.87,43.0,42.55,42.6,4649,11540,1983-12-01
10276,1983-11-02,43.42,43.55,43.2,43.35,2461,12320,1983-12-01
10277,1983-11-01,43.4,43.97,43.15,43.7,4570,12360,1983-12-01
10278,1983-10-31,43.57,43.8,42.6,43.32,3367,12530,1983-12-01
10279,1983-10-28,43.5,43.8,43.05,43.72,4512,12660,1983-12-01
10280,1983-10-27,42.2,43.92,42.12,43.65,5374,13420,1983-12-01
10281,1983-10-26,42.22,42.5,41.95,42.42,3596,13330,1983-12-01
10282,1983-10-25,42.47,43.0,42.15,42.4,5045,13470,1983-12-01
10283,1983-10-24,42.52,42.75,42.1,42.72,3468,13960,1983-12-01
10284,1983-10-21,42.65,42.97,42.25,42.8,5096,14070,1983-12-01
10285,1983-10-20,42.77,43.4,42.6,42.72,5943,13890,1983-12-01
10286,1983-10-19,42.1,43.1,41.7,43.02,7080,13860,1983-12-01
10287,1983-10-18,42.05,42.55,41.9,42.35,7080,13840,1983-12-01
10288,1983-10-17,40.9,42.17,40.7,42.07,6986,14140,1983-12-01
10289,1983-10-14,40.72,40.9,40.5,40.67,2726,13740,1983-12-01
10290,1983-10-13,40.47,41.35,40.3,40.72,5731,13360,1983-12-01
10291,1983-10-12,40.9,40.97,40.1,40.32,3559,12920,1983-12-01
10292,1983-10-11,40.52,40.9,40.45,40.85,2953,12670,1983-12-01
10293,1983-10-10,40.92,40.97,40.15,40.2,4215,12780,1983-12-01
10294,1983-10-07,41.32,41.6,40.9,41.12,3425,13070,1983-12-01
10295,1983-10-06,42.17,42.2,41.15,41.35,4658,13950,1983-12-01
10296,1983-10-05,40.77,41.95,40.75,41.87,5226,13530,1983-12-01
10297,1983-10-04,40.65,41.1,40.55,40.82,3171,12650,1983-12-01
10298,1983-10-03,40.65,41.1,40.45,40.7,3443,12750,1983-12-01
10299,1983-09-30,41.27,41.45,40.7,40.95,4322,12560,1983-12-01
10300,1983-09-29,42.27,42.3,40.9,41.35,4893,12320,1983-12-01
10301,1983-09-28,42.22,42.5,41.8,42.15,4739,12230,1983-12-01
10302,1983-09-27,42.02,42.45,41.85,42.2,4181,12320,1983-12-01
10303,1983-09-26,41.7,42.37,41.6,42.12,4096,11960,1983-12-01
10304,1983-09-23,41.85,41.9,41.1,41.37,5922,11650,1983-12-01
10305,1983-09-22,41.9,42.27,41.52,42.0,4228,11530,1983-12-01
10306,1983-09-21,42.45,42.5,41.67,41.77,5737,11300,1983-12-01
10307,1983-09-20,42.37,43.0,42.15,42.92,3446,10800,1983-12-01
10308,1983-09-19,42.3,42.4,42.07,42.37,3655,10890,1983-12-01
10309,1983-09-16,42.75,43.05,42.4,42.6,2543,10710,1983-12-01
10310,1983-09-15,42.7,43.15,42.55,42.87,3095,10840,1983-12-01
10311,1983-09-14,42.82,43.27,42.55,42.77,3760,10830,1983-12-01
10312,1983-09-13,43.37,43.6,42.45,42.8,6811,11100,1983-12-01
10313,1983-09-12,43.42,43.85,43.15,43.7,4706,10700,1983-12-01
10314,1983-09-09,42.9,43.65,42.52,43.57,5808,10950,1983-12-01
10315,1983-09-08,42.62,43.1,42.45,42.87,2763,11700,1983-10-01
10316,1983-09-07,42.42,43.15,42.25,42.7,5024,11220,1983-12-01
10317,1983-09-06,41.57,42.35,41.4,42.22,4729,11990,1983-10-01
10318,1983-09-02,42.8,42.8,41.3,41.62,3849,12040,1983-10-01
10319,1983-09-01,42.62,42.65,41.55,41.92,4851,10800,1983-12-01
10320,1983-08-31,41.97,42.5,41.8,42.35,4706,10830,1983-12-01
10321,1983-08-30,42.82,43.45,42.55,42.85,4301,12910,1983-10-01
10322,1983-08-29,42.22,43.1,42.2,42.95,6254,13320,1983-10-01
10323,1983-08-26,43.42,43.5,42.82,42.87,3061,12820,1983-10-01
10324,1983-08-25,44.57,44.65,42.87,43.4,6779,13130,1983-10-01
10325,1983-08-24,44.0,44.45,43.82,44.35,4497,13540,1983-10-01
10326,1983-08-23,43.75,44.2,43.2,44.07,5911,13670,1983-10-01
10327,1983-08-22,44.87,45.8,43.7,43.97,7387,13400,1983-10-01
10328,1983-08-19,44.15,44.85,44.0,44.7,5289,13160,1983-10-01
10329,1983-08-18,43.75,44.25,43.65,44.15,5063,13070,1983-10-01
10330,1983-08-17,43.47,43.95,43.25,43.82,5434,12570,1983-10-01
10331,1983-08-16,44.47,44.72,43.02,43.4,8385,12130,1983-10-01
10332,1983-08-15,43.45,44.42,43.4,44.37,6462,12500,1983-10-01
10333,1983-08-12,43.25,43.35,42.55,43.1,5668,12210,1983-10-01
10334,1983-08-11,43.25,43.75,43.1,43.12,5010,12240,1983-10-01
10335,1983-08-10,42.47,43.65,42.35,43.55,7115,11850,1983-10-01
10336,1983-08-09,42.65,42.8,42.25,42.45,3526,11470,1983-10-01
10337,1983-08-08,42.95,43.5,42.47,42.77,6160,11220,1983-10-01
10338,1983-08-05,41.77,42.95,41.75,42.8,4964,11660,1983-10-01
10339,1983-08-04,41.87,42.1,41.42,41.7,4259,11310,1983-10-01
10340,1983-08-03,41.85,42.35,41.55,42.05,5909,10780,1983-10-01
10341,1983-08-02,41.52,42.12,40.85,41.37,6739,9972,1983-10-01
10342,1983-08-01,40.32,41.77,40.1,41.6,5445,10150,1983-10-01
10343,1983-07-29,47.12,47.15,46.05,46.32,5144,7288,1983-08-01
10344,1983-07-28,47.07,47.75,46.6,46.9,5800,7812,1983-08-01
10345,1983-07-27,45.77,46.6,45.7,46.55,5376,9511,1983-08-01
10346,1983-07-26,45.57,46.1,45.42,45.77,5558,9727,1983-08-01
10347,1983-07-25,45.45,45.55,44.95,45.5,5010,9976,1983-08-01
10348,1983-07-22,45.27,45.95,45.2,45.8,7030,10820,1983-08-01
10349,1983-07-21,44.55,45.0,43.85,44.95,7948,11650,1983-08-01
10350,1983-07-20,43.27,44.47,43.15,44.32,6039,11620,1983-08-01
10351,1983-07-19,43.37,43.7,42.9,43.07,4017,11490,1983-08-01
10352,1983-07-18,43.45,43.8,43.35,43.52,3270,11860,1983-08-01
10353,1983-07-15,43.5,43.6,43.07,43.35,2948,11960,1983-08-01
10354,1983-07-14,44.02,44.05,43.55,43.57,3522,11690,1983-08-01
10355,1983-07-13,43.27,43.4,42.55,43.35,4812,11880,1983-08-01
10356,1983-07-12,42.97,43.3,42.5,42.97,6121,12050,1983-08-01
10357,1983-07-11,43.87,44.2,43.15,43.2,5150,12180,1983-08-01
10358,1983-07-08,43.72,43.9,43.1,43.62,5080,12220,1983-08-01
10359,1983-07-07,44.32,44.4,43.65,43.7,4362,12180,1983-08-01
10360,1983-07-06,43.92,44.6,43.8,44.12,5871,12110,1983-08-01
10361,1983-07-05,43.47,44.4,43.1,44.12,7730,11990,1983-08-01
10362,1983-07-01,44.95,45.0,43.75,43.8,9631,12320,1983-08-01
10363,1983-06-30,45.75,45.9,45.07,45.12,6870,14390,1983-08-01
10364,1983-06-29,44.95,45.95,44.65,45.82,8843,13970,1983-08-01
10365,1983-06-28,45.47,45.6,45.1,45.37,7116,14060,1983-08-01
10366,1983-06-27,45.57,46.4,45.3,45.85,12420,13360,1983-08-01
10367,1983-06-24,44.0,45.0,43.75,45.0,7469,13500,1983-08-01
10368,1983-06-23,42.75,43.55,42.75,43.5,6550,13780,1983-08-01
10369,1983-06-22,44.67,44.75,44.0,44.25,3437,11900,1983-08-01
10370,1983-06-21,44.2,44.77,44.12,44.6,3984,11620,1983-08-01
10371,1983-06-20,43.95,44.45,43.7,44.12,3794,11390,1983-08-01
10372,1983-06-17,44.22,44.27,43.65,44.15,3451,11520,1983-08-01
10373,1983-06-16,47.37,47.5,47.0,47.17,2531,11950,1983-07-01
10374,1983-06-15,46.85,47.3,46.42,46.97,4791,12220,1983-07-01
10375,1983-06-14,47.72,47.75,46.7,46.9,7183,12610,1983-07-01
10376,1983-06-13,48.85,48.97,47.4,47.82,7509,12960,1983-07-01
10377,1983-06-10,48.37,48.75,48.35,48.72,4155,12990,1983-07-01
10378,1983-06-09,48.2,48.75,47.85,48.1,7453,12810,1983-07-01
10379,1983-06-08,47.92,48.45,47.77,48.25,6557,12120,1983-07-01
10380,1983-06-07,47.02,48.25,47.0,48.05,7308,11550,1983-07-01
10381,1983-06-06,46.72,47.35,46.6,47.0,4617,10930,1983-07-01
10382,1983-06-03,47.22,47.35,46.75,47.0,3444,10690,1983-07-01
10383,1983-06-02,48.0,48.3,47.45,47.5,4759,10100,1983-07-01
10384,1983-06-01,47.3,47.85,46.5,47.1,5934,10370,1983-07-01
10385,1983-05-31,47.47,47.6,46.6,47.07,5642,10690,1983-07-01
10386,1983-05-27,47.95,48.05,46.8,47.4,4606,6093,1983-06-01
10387,1983-05-26,48.15,48.45,47.5,47.6,4960,10760,1983-07-01
10388,1983-05-25,48.97,49.22,47.9,48.05,5764,7405,1983-06-01
10389,1983-05-24,49.45,49.8,48.9,48.92,5737,8367,1983-06-01
10390,1983-05-23,49.62,50.1,49.05,49.37,7808,9031,1983-06-01
10391,1983-05-20,50.87,50.9,49.55,49.55,7082,10500,1983-06-01
10392,1983-05-19,50.45,51.1,50.32,51.05,5603,12010,1983-06-01
10393,1983-05-18,51.07,51.12,50.4,50.47,5919,11490,1983-06-01
10394,1983-05-17,51.72,51.87,51.12,51.3,6143,11860,1983-06-01
10395,1983-05-16,50.07,51.87,50.05,51.87,6837,12410,1983-06-01
10396,1983-05-13,50.65,50.9,49.85,50.37,3928,13220,1983-06-01
10397,1983-05-12,50.45,50.67,50.07,50.5,3521,13460,1983-06-01
10398,1983-05-11,50.8,51.2,50.0,50.25,7247,13490,1983-06-01
10399,1983-05-10,50.9,51.05,50.4,50.97,5830,12680,1983-06-01
10400,1983-05-09,49.95,50.62,49.8,50.62,5193,13130,1983-06-01
10401,1983-05-06,49.45,49.6,48.85,49.12,5852,13860,1983-06-01
10402,1983-05-05,49.42,50.35,49.4,49.75,4708,14280,1983-06-01
10403,1983-05-04,49.25,50.2,49.2,49.45,5920,14250,1983-06-01
10404,1983-05-03,48.6,49.3,48.55,49.25,4147,14530,1983-06-01
10405,1983-05-02,49.3,49.3,48.25,48.32,4537,13950,1983-06-01
10406,1983-04-29,49.15,49.6,49.1,49.3,4135,14120,1983-06-01
10407,1983-04-28,48.95,49.4,48.37,49.22,6230,14320,1983-06-01
10408,1983-04-27,50.05,50.4,49.1,49.3,6957,14970,1983-06-01
10409,1983-04-26,50.75,50.9,49.62,50.4,6179,15150,1983-06-01
10410,1983-04-25,50.1,50.7,50.0,50.45,5053,15290,1983-06-01
10411,1983-04-22,50.4,50.5,48.97,49.22,8469,16050,1983-06-01
10412,1983-04-21,50.67,51.2,49.85,50.02,7946,15950,1983-06-01
10413,1983-04-20,50.82,51.1,50.35,50.52,8614,15270,1983-06-01
10414,1983-04-19,50.32,51.07,50.25,50.6,6052,16690,1983-06-01
10415,1983-04-18,50.25,50.6,49.82,50.35,8603,17220,1983-06-01
10416,1983-04-15,51.32,51.4,50.3,50.42,9701,17910,1983-06-01
10417,1983-04-14,52.8,52.85,51.25,51.4,8742,18640,1983-06-01
10418,1983-04-13,53.42,53.5,52.6,52.62,6030,17820,1983-06-01
10419,1983-04-12,52.45,53.35,52.4,53.25,5427,17220,1983-06-01
10420,1983-04-11,53.3,53.55,52.77,52.85,4944,17070,1983-06-01
10421,1983-04-08,53.05,53.47,52.92,53.42,6112,16650,1983-06-01
10422,1983-04-07,52.67,53.4,52.65,53.27,8103,16520,1983-06-01
10423,1983-04-06,53.02,53.15,52.4,52.6,5102,16290,1983-06-01
10424,1983-04-05,52.05,53.05,52.05,52.72,5739,15580,1983-06-01
10425,1983-04-04,51.8,52.4,51.72,52.35,4639,15840,1983-06-01
10426,1983-03-31,52.3,52.45,51.95,52.1,3843,15520,1983-06-01
10427,1983-03-30,51.97,52.75,51.95,52.1,5396,15280,1983-06-01
10428,1983-03-29,51.25,51.7,51.22,51.65,3770,14630,1983-06-01
10429,1983-03-28,52.17,52.2,51.15,51.2,5376,14240,1983-06-01
10430,1983-03-25,52.35,52.5,51.87,52.2,3448,13440,1983-06-01
10431,1983-03-24,52.37,52.45,52.0,52.12,4357,13160,1983-06-01
10432,1983-03-23,52.2,52.5,51.85,52.35,7837,12880,1983-06-01
10433,1983-03-22,53.35,53.35,53.35,53.35,551,12580,1983-06-01
10434,1983-03-21,54.8,55.0,54.35,54.85,4763,12660,1983-06-01
10435,1983-03-18,53.92,54.65,53.9,54.57,2526,13110,1983-06-01
10436,1983-03-17,50.67,50.7,49.8,50.12,4317,13490,1983-04-01
10437,1983-03-16,50.77,51.15,50.57,50.65,3169,13960,1983-04-01
10438,1983-03-15,53.62,54.1,53.4,54.02,3997,13020,1983-06-01
10439,1983-03-14,50.55,50.77,50.15,50.6,4427,14900,1983-04-01
10440,1983-03-11,51.3,51.45,50.52,50.65,5790,15570,1983-04-01
10441,1983-03-10,51.97,52.25,51.25,51.45,4541,15450,1983-04-01
10442,1983-03-09,52.05,52.35,51.75,52.07,2518,15140,1983-04-01
10443,1983-03-08,51.4,52.35,51.35,52.2,4267,15470,1983-04-01
10444,1983-03-07,52.22,52.4,51.55,51.62,3555,15740,1983-04-01
10445,1983-03-04,52.17,52.47,51.65,51.92,4775,16090,1983-04-01
10446,1983-03-03,52.77,52.85,51.8,51.95,3899,15920,1983-04-01
10447,1983-03-02,52.57,52.87,52.37,52.6,4011,15520,1983-04-01
10448,1983-03-01,52.17,52.35,51.7,52.3,5359,15420,1983-04-01
10449,1983-02-28,51.12,51.6,50.95,51.35,5733,16240,1983-04-01
10450,1983-02-25,52.02,52.52,51.75,52.37,5527,16710,1983-04-01
10451,1983-02-24,52.95,53.4,51.85,51.95,8486,17170,1983-04-01
10452,1983-02-23,52.25,53.5,52.1,53.17,9625,17120,1983-04-01
10453,1983-02-22,53.72,53.8,52.6,52.6,9178,17510,1983-04-01
10454,1983-02-18,54.15,54.47,53.9,54.1,4856,17820,1983-04-01
10455,1983-02-17,54.15,54.4,53.75,54.3,7863,17960,1983-04-01
10456,1983-02-16,54.62,54.97,53.72,54.07,9861,18260,1983-04-01
10457,1983-02-15,54.55,54.75,53.82,54.7,9112,18260,1983-04-01
10458,1983-02-14,53.97,54.37,53.65,54.32,5397,18120,1983-04-01
10459,1983-02-11,54.77,54.8,54.15,54.2,7194,18280,1983-04-01
10460,1983-02-10,53.75,54.47,53.6,54.42,7751,18590,1983-04-01
10461,1983-02-09,53.27,53.5,52.75,53.45,11440,18050,1983-04-01
10462,1983-02-08,54.47,55.0,53.2,53.3,11340,17820,1983-04-01
10463,1983-02-07,54.42,55.1,54.32,54.7,5207,16270,1983-04-01
10464,1983-02-04,54.4,54.75,54.2,54.5,4339,16020,1983-04-01
10465,1983-02-03,54.52,54.75,54.02,54.07,4447,16030,1983-04-01
10466,1983-02-02,54.77,54.95,54.22,54.3,5214,15750,1983-04-01
10467,1983-02-01,54.62,55.15,54.35,54.42,6796,15730,1983-04-01
10468,1983-01-31,53.47,54.5,53.45,54.2,5449,14870,1983-04-01
10469,1983-01-28,54.57,54.95,53.9,54.07,5436,14670,1983-04-01
10470,1983-01-27,54.75,54.95,54.52,54.62,4798,14210,1983-04-01
10471,1983-01-26,55.47,55.55,54.3,54.45,8413,13790,1983-04-01
10472,1983-01-25,55.87,56.05,55.55,55.75,5114,13770,1983-04-01
10473,1983-01-24,58.5,58.92,58.1,58.85,5119,16180,1983-02-01
10474,1983-01-21,58.95,59.2,58.6,58.9,5060,16330,1983-02-01
10475,1983-01-20,57.85,58.52,57.7,58.32,6236,16730,1983-02-01
10476,1983-01-19,58.32,59.2,57.22,57.67,11830,17130,1983-02-01
10477,1983-01-18,58.8,58.9,58.15,58.72,7631,18880,1983-02-01
10478,1983-01-17,59.75,60.0,58.85,58.95,7038,20270,1983-02-01
10479,1983-01-14,59.0,59.8,58.9,59.7,8007,20900,1983-02-01
10480,1983-01-13,57.72,58.9,57.67,58.8,8579,20890,1983-02-01
10481,1983-01-12,58.12,58.4,57.77,57.92,6149,21290,1983-02-01
10482,1983-01-11,58.47,58.67,57.7,58.27,7387,21290,1983-02-01
10483,1983-01-10,58.82,59.25,58.25,58.3,8217,21860,1983-02-01
10484,1983-01-07,58.45,58.7,58.2,58.67,4345,21570,1983-02-01
10485,1983-01-06,58.27,58.62,58.0,58.42,6896,21700,1983-02-01
10486,1983-01-05,58.05,58.97,57.87,58.17,12370,21560,1983-02-01
